STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,UNIT_MEASURE,Unit of measure,MEASURE,Measure,FREQ,Frequency,QUANTILE,Quantile,ACTIVITY,Economic activity (NACE Rev.2),SEX,Sex,ISCO08,Occupation (ISCO-08),EDUC_LEVEL,Educational level,RESIDENCE,Place of residence,CPAYAGR,Collective labour agreement,TIME_PERIOD,Time period,OBS_VALUE,Observation value,UNIT_MULT,Unit multiplier,OBS_STATUS,Observation status,DECIMALS,Decimals,COMMENT_DSET,Comments on the dataset levels
DATAFLOW,LU1:DSD_ESS_2@DF_C1337(1.1),Employment: percentage by economic activity and residence/nationality,I,PC_EMP_NACE,Percentage of total branch employment,SAL_INT,Domestic payroll employment,A4,Quadrennial,_Z,Not applicable,O,Public administration and defence; compulsory social security public,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_T,Total,_Z,Not applicable,2014,,100,,0,Units,,,1,One,N05,"<b>Coverage:</b><p>Branches B-S;</p><p>Companies with 10 or more employees,</p><p><b>Note:</b></p><p>Public administration: covers only central government administration (CGPO)</p>"
DATAFLOW,LU1:DSD_ESS_2@DF_C1337(1.1),Employment: percentage by economic activity and residence/nationality,I,PC_EMP_NACE,Percentage of total branch employment,SAL_INT,Domestic payroll employment,A4,Quadrennial,_Z,Not applicable,O,Public administration and defence; compulsory social security public,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_T,Total,_Z,Not applicable,2018,,100,,0,Units,,,1,One,N05,"<b>Coverage:</b><p>Branches B-S;</p><p>Companies with 10 or more employees,</p><p><b>Note:</b></p><p>Public administration: covers only central government administration (CGPO)</p>"
DATAFLOW,LU1:DSD_ESS_2@DF_C1337(1.1),Employment: percentage by economic activity and residence/nationality,I,PC_EMP_NACE,Percentage of total branch employment,SAL_INT,Domestic payroll employment,A4,Quadrennial,_Z,Not applicable,O,Public administration and defence; compulsory social security public,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_T,Total,_Z,Not applicable,2022,,100,,0,Units,,,1,One,N05,"<b>Coverage:</b><p>Branches B-S;</p><p>Companies with 10 or more employees,</p><p><b>Note:</b></p><p>Public administration: covers only central government administration (CGPO)</p>"
DATAFLOW,LU1:DSD_ESS_2@DF_C1337(1.1),Employment: percentage by economic activity and residence/nationality,I,PC_EMP_NACE,Percentage of total branch employment,SAL_INT,Domestic payroll employment,A4,Quadrennial,_Z,Not applicable,B,Mining and quarrying,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_T_F,Total cross-border,_Z,Not applicable,2010,,40.9,,0,Units,,,1,One,N05,"<b>Coverage:</b><p>Branches B-S;</p><p>Companies with 10 or more employees,</p><p><b>Note:</b></p><p>Public administration: covers only central government administration (CGPO)</p>"
DATAFLOW,LU1:DSD_ESS_2@DF_C1337(1.1),Employment: percentage by economic activity and residence/nationality,I,PC_EMP_NACE,Percentage of total branch employment,SAL_INT,Domestic payroll employment,A4,Quadrennial,_Z,Not applicable,B,Mining and quarrying,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_T_F,Total cross-border,_Z,Not applicable,2014,,58.5,,0,Units,,,1,One,N05,"<b>Coverage:</b><p>Branches B-S;</p><p>Companies with 10 or more employees,</p><p><b>Note:</b></p><p>Public administration: covers only central government administration (CGPO)</p>"
DATAFLOW,LU1:DSD_ESS_2@DF_C1337(1.1),Employment: percentage by economic activity and residence/nationality,I,PC_EMP_NACE,Percentage of total branch employment,SAL_INT,Domestic payroll employment,A4,Quadrennial,_Z,Not applicable,B,Mining and quarrying,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_T_F,Total cross-border,_Z,Not applicable,2018,,38.3,,0,Units,,,1,One,N05,"<b>Coverage:</b><p>Branches B-S;</p><p>Companies with 10 or more employees,</p><p><b>Note:</b></p><p>Public administration: covers only central government administration (CGPO)</p>"
DATAFLOW,LU1:DSD_ESS_2@DF_C1337(1.1),Employment: percentage by economic activity and residence/nationality,I,PC_EMP_NACE,Percentage of total branch employment,SAL_INT,Domestic payroll employment,A4,Quadrennial,_Z,Not applicable,B,Mining and quarrying,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_T_F,Total cross-border,_Z,Not applicable,2022,,59.5,,0,Units,,,1,One,N05,"<b>Coverage:</b><p>Branches B-S;</p><p>Companies with 10 or more employees,</p><p><b>Note:</b></p><p>Public administration: covers only central government administration (CGPO)</p>"
DATAFLOW,LU1:DSD_ESS_2@DF_C1337(1.1),Employment: percentage by economic activity and residence/nationality,I,PC_EMP_RESID,Percentage of total employment by category of residence,SAL_INT,Domestic payroll employment,A4,Quadrennial,_Z,Not applicable,Q,Human health and social work activities,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,LU,Luxembourgish residents,_Z,Not applicable,2010,,14.74,,0,Units,,,1,One,N05,"<b>Coverage:</b><p>Branches B-S;</p><p>Companies with 10 or more employees,</p><p><b>Note:</b></p><p>Public administration: covers only central government administration (CGPO)</p>"
DATAFLOW,LU1:DSD_ESS_2@DF_C1337(1.1),Employment: percentage by economic activity and residence/nationality,I,PC_EMP_RESID,Percentage of total employment by category of residence,SAL_INT,Domestic payroll employment,A4,Quadrennial,_Z,Not applicable,Q,Human health and social work activities,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,LU,Luxembourgish residents,_Z,Not applicable,2014,,17.71,,0,Units,,,1,One,N05,"<b>Coverage:</b><p>Branches B-S;</p><p>Companies with 10 or more employees,</p><p><b>Note:</b></p><p>Public administration: covers only central government administration (CGPO)</p>"
DATAFLOW,LU1:DSD_ESS_2@DF_C1337(1.1),Employment: percentage by economic activity and residence/nationality,I,PC_EMP_RESID,Percentage of total employment by category of residence,SAL_INT,Domestic payroll employment,A4,Quadrennial,_Z,Not applicable,Q,Human health and social work activities,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,LU,Luxembourgish residents,_Z,Not applicable,2018,,17.67,,0,Units,,,1,One,N05,"<b>Coverage:</b><p>Branches B-S;</p><p>Companies with 10 or more employees,</p><p><b>Note:</b></p><p>Public administration: covers only central government administration (CGPO)</p>"
DATAFLOW,LU1:DSD_ESS_2@DF_C1337(1.1),Employment: percentage by economic activity and residence/nationality,I,PC_EMP_RESID,Percentage of total employment by category of residence,SAL_INT,Domestic payroll employment,A4,Quadrennial,_Z,Not applicable,Q,Human health and social work activities,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,LU,Luxembourgish residents,_Z,Not applicable,2022,,17.41,,0,Units,,,1,One,N05,"<b>Coverage:</b><p>Branches B-S;</p><p>Companies with 10 or more employees,</p><p><b>Note:</b></p><p>Public administration: covers only central government administration (CGPO)</p>"
DATAFLOW,LU1:DSD_ESS_2@DF_C1337(1.1),Employment: percentage by economic activity and residence/nationality,I,PC_EMP_RESID,Percentage of total employment by category of residence,SAL_INT,Domestic payroll employment,A4,Quadrennial,_Z,Not applicable,M,"Professional, scientific and technical activities",_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,RES_FOR_ALL,Residents of foreign nationality (EU and non-EU),_Z,Not applicable,2010,,8.69,,0,Units,,,1,One,N05,"<b>Coverage:</b><p>Branches B-S;</p><p>Companies with 10 or more employees,</p><p><b>Note:</b></p><p>Public administration: covers only central government administration (CGPO)</p>"
DATAFLOW,LU1:DSD_ESS_2@DF_C1337(1.1),Employment: percentage by economic activity and residence/nationality,I,PC_EMP_RESID,Percentage of total employment by category of residence,SAL_INT,Domestic payroll employment,A4,Quadrennial,_Z,Not applicable,M,"Professional, scientific and technical activities",_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,RES_FOR_ALL,Residents of foreign nationality (EU and non-EU),_Z,Not applicable,2014,,9.36,,0,Units,,,1,One,N05,"<b>Coverage:</b><p>Branches B-S;</p><p>Companies with 10 or more employees,</p><p><b>Note:</b></p><p>Public administration: covers only central government administration (CGPO)</p>"
DATAFLOW,LU1:DSD_ESS_2@DF_C1337(1.1),Employment: percentage by economic activity and residence/nationality,I,PC_EMP_RESID,Percentage of total employment by category of residence,SAL_INT,Domestic payroll employment,A4,Quadrennial,_Z,Not applicable,M,"Professional, scientific and technical activities",_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,RES_FOR_ALL,Residents of foreign nationality (EU and non-EU),_Z,Not applicable,2018,,11.49,,0,Units,,,1,One,N05,"<b>Coverage:</b><p>Branches B-S;</p><p>Companies with 10 or more employees,</p><p><b>Note:</b></p><p>Public administration: covers only central government administration (CGPO)</p>"
DATAFLOW,LU1:DSD_ESS_2@DF_C1337(1.1),Employment: percentage by economic activity and residence/nationality,I,PC_EMP_RESID,Percentage of total employment by category of residence,SAL_INT,Domestic payroll employment,A4,Quadrennial,_Z,Not applicable,M,"Professional, scientific and technical activities",_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,RES_FOR_ALL,Residents of foreign nationality (EU and non-EU),_Z,Not applicable,2022,,15.33,,0,Units,,,1,One,N05,"<b>Coverage:</b><p>Branches B-S;</p><p>Companies with 10 or more employees,</p><p><b>Note:</b></p><p>Public administration: covers only central government administration (CGPO)</p>"
DATAFLOW,LU1:DSD_ESS_2@DF_C1337(1.1),Employment: percentage by economic activity and residence/nationality,I,PC_EMP_RESID,Percentage of total employment by category of residence,SAL_INT,Domestic payroll employment,A4,Quadrennial,_Z,Not applicable,S,Other service activities,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,RES_FOR_ALL,Residents of foreign nationality (EU and non-EU),_Z,Not applicable,2010,,0.73,,0,Units,,,1,One,N05,"<b>Coverage:</b><p>Branches B-S;</p><p>Companies with 10 or more employees,</p><p><b>Note:</b></p><p>Public administration: covers only central government administration (CGPO)</p>"
DATAFLOW,LU1:DSD_ESS_2@DF_C1337(1.1),Employment: percentage by economic activity and residence/nationality,I,PC_EMP_RESID,Percentage of total employment by category of residence,SAL_INT,Domestic payroll employment,A4,Quadrennial,_Z,Not applicable,S,Other service activities,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,RES_FOR_ALL,Residents of foreign nationality (EU and non-EU),_Z,Not applicable,2014,,1.24,,0,Units,,,1,One,N05,"<b>Coverage:</b><p>Branches B-S;</p><p>Companies with 10 or more employees,</p><p><b>Note:</b></p><p>Public administration: covers only central government administration (CGPO)</p>"
DATAFLOW,LU1:DSD_ESS_2@DF_C1337(1.1),Employment: percentage by economic activity and residence/nationality,I,PC_EMP_RESID,Percentage of total employment by category of residence,SAL_INT,Domestic payroll employment,A4,Quadrennial,_Z,Not applicable,S,Other service activities,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,RES_FOR_ALL,Residents of foreign nationality (EU and non-EU),_Z,Not applicable,2018,,1.13,,0,Units,,,1,One,N05,"<b>Coverage:</b><p>Branches B-S;</p><p>Companies with 10 or more employees,</p><p><b>Note:</b></p><p>Public administration: covers only central government administration (CGPO)</p>"
DATAFLOW,LU1:DSD_ESS_2@DF_C1337(1.1),Employment: percentage by economic activity and residence/nationality,I,PC_EMP_RESID,Percentage of total employment by category of residence,SAL_INT,Domestic payroll employment,A4,Quadrennial,_Z,Not applicable,S,Other service activities,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,RES_FOR_ALL,Residents of foreign nationality (EU and non-EU),_Z,Not applicable,2022,,0.99,,0,Units,,,1,One,N05,"<b>Coverage:</b><p>Branches B-S;</p><p>Companies with 10 or more employees,</p><p><b>Note:</b></p><p>Public administration: covers only central government administration (CGPO)</p>"
DATAFLOW,LU1:DSD_ESS_2@DF_C1337(1.1),Employment: percentage by economic activity and residence/nationality,I,PC_EMP_RESID,Percentage of total employment by category of residence,SAL_INT,Domestic payroll employment,A4,Quadrennial,_Z,Not applicable,B,Mining and quarrying,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,RES_FOR_ALL,Residents of foreign nationality (EU and non-EU),_Z,Not applicable,2010,,0.18,,0,Units,,,1,One,N05,"<b>Coverage:</b><p>Branches B-S;</p><p>Companies with 10 or more employees,</p><p><b>Note:</b></p><p>Public administration: covers only central government administration (CGPO)</p>"
DATAFLOW,LU1:DSD_ESS_2@DF_C1337(1.1),Employment: percentage by economic activity and residence/nationality,I,PC_EMP_RESID,Percentage of total employment by category of residence,SAL_INT,Domestic payroll employment,A4,Quadrennial,_Z,Not applicable,B,Mining and quarrying,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,RES_FOR_ALL,Residents of foreign nationality (EU and non-EU),_Z,Not applicable,2014,,0.04,,0,Units,,,1,One,N05,"<b>Coverage:</b><p>Branches B-S;</p><p>Companies with 10 or more employees,</p><p><b>Note:</b></p><p>Public administration: covers only central government administration (CGPO)</p>"
DATAFLOW,LU1:DSD_ESS_2@DF_C1337(1.1),Employment: percentage by economic activity and residence/nationality,I,PC_EMP_RESID,Percentage of total employment by category of residence,SAL_INT,Domestic payroll employment,A4,Quadrennial,_Z,Not applicable,B,Mining and quarrying,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,RES_FOR_ALL,Residents of foreign nationality (EU and non-EU),_Z,Not applicable,2018,,0.1,,0,Units,,,1,One,N05,"<b>Coverage:</b><p>Branches B-S;</p><p>Companies with 10 or more employees,</p><p><b>Note:</b></p><p>Public administration: covers only central government administration (CGPO)</p>"
DATAFLOW,LU1:DSD_ESS_2@DF_C1337(1.1),Employment: percentage by economic activity and residence/nationality,I,PC_EMP_RESID,Percentage of total employment by category of residence,SAL_INT,Domestic payroll employment,A4,Quadrennial,_Z,Not applicable,B,Mining and quarrying,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,RES_FOR_ALL,Residents of foreign nationality (EU and non-EU),_Z,Not applicable,2022,,0.1,,0,Units,,,1,One,N05,"<b>Coverage:</b><p>Branches B-S;</p><p>Companies with 10 or more employees,</p><p><b>Note:</b></p><p>Public administration: covers only central government administration (CGPO)</p>"
DATAFLOW,LU1:DSD_ESS_2@DF_C1337(1.1),Employment: percentage by economic activity and residence/nationality,I,PC_EMP_RESID,Percentage of total employment by category of residence,SAL_INT,Domestic payroll employment,A4,Quadrennial,_Z,Not applicable,B-S,"Industry, construction and services (except activities of households as employers and extra-territorial organisations and bodies)",_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_T,Total,_Z,Not applicable,2010,,100,,0,Units,,,1,One,N05,"<b>Coverage:</b><p>Branches B-S;</p><p>Companies with 10 or more employees,</p><p><b>Note:</b></p><p>Public administration: covers only central government administration (CGPO)</p>"
DATAFLOW,LU1:DSD_ESS_2@DF_C1337(1.1),Employment: percentage by economic activity and residence/nationality,I,PC_EMP_RESID,Percentage of total employment by category of residence,SAL_INT,Domestic payroll employment,A4,Quadrennial,_Z,Not applicable,B-S,"Industry, construction and services (except activities of households as employers and extra-territorial organisations and bodies)",_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_T,Total,_Z,Not applicable,2014,,100,,0,Units,,,1,One,N05,"<b>Coverage:</b><p>Branches B-S;</p><p>Companies with 10 or more employees,</p><p><b>Note:</b></p><p>Public administration: covers only central government administration (CGPO)</p>"
DATAFLOW,LU1:DSD_ESS_2@DF_C1337(1.1),Employment: percentage by economic activity and residence/nationality,I,PC_EMP_RESID,Percentage of total employment by category of residence,SAL_INT,Domestic payroll employment,A4,Quadrennial,_Z,Not applicable,B-S,"Industry, construction and services (except activities of households as employers and extra-territorial organisations and bodies)",_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_T,Total,_Z,Not applicable,2018,,100,,0,Units,,,1,One,N05,"<b>Coverage:</b><p>Branches B-S;</p><p>Companies with 10 or more employees,</p><p><b>Note:</b></p><p>Public administration: covers only central government administration (CGPO)</p>"
DATAFLOW,LU1:DSD_ESS_2@DF_C1337(1.1),Employment: percentage by economic activity and residence/nationality,I,PC_EMP_RESID,Percentage of total employment by category of residence,SAL_INT,Domestic payroll employment,A4,Quadrennial,_Z,Not applicable,B-S,"Industry, construction and services (except activities of households as employers and extra-territorial organisations and bodies)",_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_T,Total,_Z,Not applicable,2022,,100,,0,Units,,,1,One,N05,"<b>Coverage:</b><p>Branches B-S;</p><p>Companies with 10 or more employees,</p><p><b>Note:</b></p><p>Public administration: covers only central government administration (CGPO)</p>"
